,author,username,retweet_count,tweets,created_at
607,Kurniaw4nnnn,__sandwichkids,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 12:27:19
608,asumsico,chinmayPaarth6,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 12:26:05
609,,sousatae,0,"@convomf Apalagi selama Corona aku full dirumah, sama ibu dari bangun tidur sampai tidur lagi, banyak kenangan bahkan lihat kamarnya fotonya sakit banget, kangen tiap hari makin besar dan engga punya obatnya sekarang juga kalo lagi kumpul kita suka nangis bareng²",2022-10-22 12:25:06
610,asumsico,enigmatic_404,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 12:24:57
611,asumsico,hyuneelism,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 12:24:56
612,asumsico,mesiskeju,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 12:24:15
613,pawl_sam,RiezSeulement,26,"Proposed 3 bedroom Bungalow.

Revit-3dsmax-Corona Render https://t.co/5zWunDRnkm",2022-10-22 12:23:58
614,asumsico,termatcha,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 12:23:46
615,asumsico,ShineCr,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 12:22:31
616,asumsico,ardote,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 12:19:07
617,,saturlins,0,"@ardianpancaa ngeliat repnya kok pada ngatain maba tahun ini buruk bgt karna angkatan corona yak, pdhl para kating juga angkatan corona dan ga jarang juga kating yg gasopan ataupun ngomong seenaknya",2022-10-22 12:16:59
618,asumsico,Liin_joyv,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 12:16:42
619,Kurniaw4nnnn,willa707,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 12:16:22
620,,pemko_medan,1,"Update Data Pasien COVID-19 di Kota Medan
Sabtu, 22 Oktober 2022

Kunjungi link dibawah untuk informasi tentang Virus Corona (Covid-19) lebih lengkap di Kota Medan 👇👇
https://t.co/rfskp73vnS https://t.co/909YnWo3vD",2022-10-22 12:15:35
621,,diskominfomedan,1,"Update Data Pasien COVID-19 di Kota Medan
Sabtu, 22 Oktober 2022

Kunjungi link dibawah untuk informasi tentang Virus Corona (Covid-19) lebih lengkap di Kota Medan 👇👇
https://t.co/mrORAkI8T7 https://t.co/hx4zI7uxat",2022-10-22 12:15:11
622,,SMchughtai,0,@fawadchaudhry 1100 arab jo corona k Doran gayab howa tha uski baat ker rahay ho dabu?,2022-10-22 12:14:58
623,,HermanBohemian,0,"corona baru subvarian rasa baru.
XBB bangkee!! 👎 https://t.co/HXkBVYO9xJ",2022-10-22 12:14:36
624,,Sukmawi2045,0,"Menolak Lupa 

Bagaimana bisa dikatakan Surya Paloh kalau Wan Toa itu disebut sosok mengedepankan nilai2 kebangsaan? 
Yang ada malah sifatnya selalu mengedepankan nilai2 pemberontakan

https://t.co/E3noxI62fl",2022-10-22 12:09:53
625,Kurniaw4nnnn,susahhserius,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 12:09:50
626,,ShrikantBiraj14,0,@cbawankule Corona kalat tumhi pan bilat jaun basla hotat...,2022-10-22 12:09:43
627,,iqbaaalromadlon,0,"@ardianpancaa Maba corona dimanapun berada ra due toto kromo blass, rak ngajeni dosen blass, dosen lagi maparke materi malah jagongan sak karepe dewe",2022-10-22 12:09:39
628,,AnnieMeri4,0,@Kurniaw4nnnn @biggienotsmall_ @ardianpancaa Kalo masih angkatan 20 keatas bukannya masih angkat corona lol,2022-10-22 12:09:10
629,asumsico,skincareAnn_,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 12:06:13
630,,lensaRTV,1,"Kasus Covid-19 alami kenaikan hingga 2.087. Sementara itu total pasien konfirmasi corona di Indonesia mencapai 6.469.276 orang, jumlah pasien sembuh 6.291.941 orang dan 158.416 orang lainnya meninggal dunia. 

#CerdasCovid19 #UpdateCovid19 #YukVaksinCovid https://t.co/OMF7XLn7bZ",2022-10-22 12:00:47
631,asumsico,kalongbooy,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:57:10
632,Kurniaw4nnnn,BubbleGum___21,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 11:56:20
633,asumsico,honeydays_,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:56:00
634,,Berita_Corona,0,"#Update Corona RI 22 Oktober 2022: Kasus Harian Tambah 2.087 Orang, Meninggal 18 - https://t.co/VV3M7sycfd - https://t.co/VV3M7sycfd #Corona #Korona #VirusCorona https://t.co/6A5au7qp0W",2022-10-22 11:53:59
635,asumsico,thegoddessest,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:53:22
636,asumsico,menyvblim,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:51:13
637,asumsico,devinasnty02,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:50:47
638,asumsico,mauliazhanifa,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:49:06
639,Kurniaw4nnnn,aiuerin_,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 11:48:06
640,,frurinuradim,0,"Valid, di dunia kerja jg gt. Sa suda pernah kerja 7 tahun trus tahun ini keterima kerja ditempat baru mulai dari 0 bareng fg nah lulusan corona ini emang unggah ungguh e agak kurang sih, tapi tak akui mereka emang lebih kreatif&amp;pinter https://t.co/CkDd86Ed8x",2022-10-22 11:47:20
641,asumsico,panduudewaa,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:46:44
642,bhagwan31599581,Kuldeep18017596,3,@ashok_gehlot199 Gahlot sahab dhan terash ki subhkamna cha corona woriours ki nokari bahal kerke hum 28000 family ki life me deewali ke Deep jala do sahab.,2022-10-22 11:46:36
643,,naren2986,0,@umashankarsingh Corona ka 2 saal kaun jodega,2022-10-22 11:45:15
644,,beritacovid,0,"#BREAKING NEWS Update Covid-19 per 22 Oktober 2022: Ada 2.087 Kasus Baru, Alami Penurunan - https://t.co/1hFRexPjqT #Covid #Covid19 https://t.co/O0slFR8Y5D",2022-10-22 11:44:40
645,asumsico,youngcoups,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:44:00
646,,tribunnews,0,"BREAKING NEWS Update Covid-19 per 22 Oktober 2022: Ada 2.087 Kasus Baru, Alami Penurunan
 
https://t.co/jcG1UQ7BMY",2022-10-22 11:39:31
647,asumsico,wanderrrare,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:39:27
648,asumsico,septianpriyono,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:38:39
649,Kurniaw4nnnn,smileysnowie,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 11:38:00
650,,JNikodio,0,"@LoudMinorities Ini bisa jadi kiamat kecil bagi pengusaha hotel, setelah badai corona, setelah aturan ini. Di kota kecil saja jika mengandalkan kunjungan wisatawan gak nyucuk...",2022-10-22 11:37:39
651,aurumaslp,SomenMitra3,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 11:36:13
652,,tiakblack,0,Maba alumni corona emang banyak yang agak laen. 🙂🚩,2022-10-22 11:34:43
653,Kurniaw4nnnn,YOHOYOLOYOLO,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 11:33:30
654,,kaishieu,0,lo capek gasih diomongin corona mulu,2022-10-22 11:30:06
655,asumsico,Kurvalengkung_,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:29:53
656,asumsico,herjobi,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:29:21
657,kumparan,kabedkap,1,Kemenkes kembali memperbarui kasus harian corona di Indonesia. #kumparanNEWS https://t.co/j8i00PAA1p,2022-10-22 11:27:28
658,,kumparan,1,Kemenkes kembali memperbarui kasus harian corona di Indonesia. #kumparanNEWS https://t.co/j8i00PAA1p,2022-10-22 11:26:12
659,,ElinHerlinawa14,0,"Viral obat2an bentuk sirup dari jaman anak2ku kecil sampai skrg dewasa tdk ada mslh , yg jadi pertanyaan kenapa skrg dilarang krn mengakibatkan gagal ginjal yg parah nya korban nyawa ? Apa mungkin efek dari vaksin corona ?maaf itu asumsi saya sbg rakyat kecil",2022-10-22 11:26:11
660,,almacantiqq,0,@undipmenfess maba corona emangg banyak yg aneh,2022-10-22 11:24:05
661,asumsico,synf_nrl,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:23:52
662,asumsico,dnbrrrr,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:20:25
663,asumsico,lhmnb,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:20:11
664,asumsico,jmagdalenaaa,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:19:55
665,asumsico,Cranberiesh,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:19:17
666,,AsmaraKudulu,0,"@bwinarso99 Coba undang
Tokoh Corona ke Indonesia
Tanyakan pada mereka
Siapa di Indonesia ini
Yang mampu membunuh serangan kalian.?
Silahkan undan
Kalau perlu main telpon
Anda menyaksian
Aku bidik dari indoneia Corona
Mereka.",2022-10-22 11:18:29
667,asumsico,ldvheise,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:17:19
668,,david_Kaay,0,"Kopa R200,Akena Mathata Keno Batlo Reka 6 Ya @corona Ke Relax.🥺 https://t.co/P6wu2RbpYv",2022-10-22 11:15:10
669,Kurniaw4nnnn,Annoyin9,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 11:14:16
670,asumsico,srahnst,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:11:10
671,asumsico,rchmwtdw,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:09:27
672,asumsico,Ellandak,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:08:12
673,,DeniTrihatnowo,0,"@MafiaWasit Bukan format home turnamen, tapi format Corona kalo itu",2022-10-22 11:07:32
674,asumsico,txtmustikajaya,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:06:54
675,,hazelnutlyvopie,0,"@convomf inimah nnti aku jdi angkatan corona lgi dong, no prom, no perpisahan 😔",2022-10-22 11:06:31
676,asumsico,moonyctophile,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:04:03
677,davitheempire,EdisonMyinga1,6,"“Serikali ina upotoshaji mkubwa walisema pesa za corona walizopata watajenga shule lakini mpaka sasa kuna shule za chini ya mti ni nyingi tu na changamoto ya madarasa iko palepale”. Uwajibikaji ni kitu adimu sana nchini – @Twaha_Mwaipaya
 #KatibaMpya #WenyeNchiWananchi https://t.co/gyXnlzjaNC",2022-10-22 11:01:55
678,davitheempire,EdisonMyinga1,9,"“Katiba itatakiwa iseme mtu yoyote anayepotosha umma awajibishwe, hata kama ni Rais, kipindi cha corona upotoshaji ule uliua watu wengi”. Lazima tuwe nchi inayowajibisha watu wasio na maadili –  @Twaha_Mwaipaya
 #KatibaMpya #WenyeNchiWananchi https://t.co/7xQT8WtaKq https://t.co/xNg4MFWCS9",2022-10-22 11:01:55
679,asumsico,hazuelnut,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:01:54
680,asumsico,ImArrra,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 11:00:45
681,Kurniaw4nnnn,cyrenesya,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 10:58:24
682,asumsico,plusminusxxx,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 10:56:38
683,Kurniaw4nnnn,caesaratiensya,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 10:56:22
684,asumsico,hoalahcape,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 10:56:00
685,,wunpaspi,0,"Sudah lumayan seperti dulu. Jalan di shopping street ga bisa lancar. Karna udh banyak org liburan ke sini. Gak papa, gini lbh happy, rame 😚
Yuk balik kyk sblm corona 😏",2022-10-22 10:55:45
686,asumsico,nominn2313_,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 10:55:22
687,,LilPappers,0,"@lok1hh Ada yg harus urus visa ada yg engga, cuma disini kyknya ada masalah ijin imigrasinya yg susah keluar, akibat abis corona ada kyk aturan baru gitu.. apalagi paspor indo bukan termasuk paspor kuat kyk singapura yg bisa bebas masuk negara mana aja cmiiw",2022-10-22 10:55:20
688,asumsico,_zulfikar_rn,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 10:54:22
689,asumsico,zhouengli,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 10:53:37
690,asumsico,alicairel,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 10:51:31
691,asumsico,mlsngmbis,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 10:48:21
692,Kurniaw4nnnn,luwakceria,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 10:44:52
693,asumsico,txtbadutt,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 10:44:11
694,Kurniaw4nnnn,lilyskyline07,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 10:43:25
695,,cutiexslie_lia,0,@convomf Corona anjing!,2022-10-22 10:40:32
696,,controlzctrly,0,"@convomfs Double take by dhruv, masa2 corona merebak dan lagi stres2nya",2022-10-22 10:39:32
697,yasajang2,putri__ii,5,"Kalo ada yang bilang kok gak dari sebelumnya di cek, itu urusan ke pribadi karena yang bisa cek ada pribadi seseorang itu. 

Emang akhir akhir ini urusan paspor lagi Sulit semenjak setelah Corona, banyak negara yang membatasi orang orang dari negara lain, so kali pikir aja yah",2022-10-22 10:38:41
698,,falnohilz,0,Tim medis masih jd relawan corona tri... https://t.co/22QmtU1LtA,2022-10-22 10:37:50
699,Kurniaw4nnnn,hyubiyoun,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 10:36:58
700,Kurniaw4nnnn,rarethisgirl,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 10:34:28
701,Kurniaw4nnnn,bestie_dora,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 10:34:11
702,asumsico,chookynst,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 10:34:03
